id,display_name,concept_class,source,latest_source_version
KA86,Neonatal kernicterus,Diagnosis,ICD-11-MMS,2025-01
KA85.Z,"Hydrops fetalis due to haemolytic disease, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA85.Y,Other specified hydrops fetalis due to haemolytic disease,Diagnosis,ICD-11-MMS,2025-01
KA85.0,Hydrops fetalis due to isoimmunization,Diagnosis,ICD-11-MMS,2025-01
KA85,Hydrops fetalis due to haemolytic disease,Diagnosis,ICD-11-MMS,2025-01
KA84.Z,"Haemolytic disease of fetus or newborn, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA84.5,Neonatal haemolysis due to systemic bacterial infection with or without concomitant diffuse intravascular coagulation,Diagnosis,ICD-11-MMS,2025-01
KA84.4,Haemolytic disease due to disease of other neonatal organs,Diagnosis,ICD-11-MMS,2025-01
KA84.3,Haemolytic anaemia due to other unclassified antibodies of fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA84.2,ABO isoimmunization of fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA84.1,Isoimmunization due to other red cell factors,Diagnosis,ICD-11-MMS,2025-01
KA84.0,Rh isoimmunization of fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA84,Haemolytic disease of fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA83.9,Neonatal vaginal or uterine haemorrhage,Diagnosis,ICD-11-MMS,2025-01
KA83.8,Neonatal cutaneous haemorrhage,Diagnosis,ICD-11-MMS,2025-01
KA83.7,Neonatal haemorrhage originating in trachea or pulmonary parenchyma,Diagnosis,ICD-11-MMS,2025-01
KA83.6,Neonatal haemorrhage originating in kidney or bladder,Diagnosis,ICD-11-MMS,2025-01
KA83.5,Neonatal haemorrhage originating in spleen,Diagnosis,ICD-11-MMS,2025-01
KA83.4,Neonatal haemorrhage originating in adrenal gland,Diagnosis,ICD-11-MMS,2025-01
KA83.3,Neonatal hepatic haemorrhage,Diagnosis,ICD-11-MMS,2025-01
KA83.2,Neonatal rectal haemorrhage,Diagnosis,ICD-11-MMS,2025-01
KA83.1,"Neonatal bleeding originating in the oesophagus, stomach, small or large intestine",Diagnosis,ICD-11-MMS,2025-01
KA83.0Z,"Neonatal bleeding originating in the mouth, nose or pharynx, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA83.0Y,"Other specified neonatal bleeding in the mouth, nose or pharynx",Diagnosis,ICD-11-MMS,2025-01
KA83.00,Neonatal epistaxis,Diagnosis,ICD-11-MMS,2025-01
KA83.0,"Neonatal bleeding originating in the mouth, nose or pharynx",Diagnosis,ICD-11-MMS,2025-01
KA83,Certain specified neonatal haemorrhages,Diagnosis,ICD-11-MMS,2025-01
KA82.Z,"Intracranial nontraumatic haemorrhage of fetus or newborn, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA82.7,Subdural nontraumatic haemorrhage of fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA82.6,"Cerebellar nontraumatic, hemispheres or vermis or posterior fossa haemorrhage of fetus or newborn",Diagnosis,ICD-11-MMS,2025-01
KA82.5,Subarachnoid nontraumatic haemorrhage of fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA82.4,Intracerebral nontraumatic haemorrhage of fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA82.3,"Intraventricular nontraumatic haemorrhage, grade 4, of fetus or newborn",Diagnosis,ICD-11-MMS,2025-01
KA82.2,"Intraventricular nontraumatic haemorrhage, grade 3, of fetus or newborn",Diagnosis,ICD-11-MMS,2025-01
KA82.1,"Intraventricular nontraumatic haemorrhage, grade 2, of fetus or newborn",Diagnosis,ICD-11-MMS,2025-01
KA82.0,"Intraventricular nontraumatic haemorrhage, grade 1, of fetus or newborn",Diagnosis,ICD-11-MMS,2025-01
KA82,Intracranial nontraumatic haemorrhage of fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA81,Umbilical haemorrhage of newborn,Diagnosis,ICD-11-MMS,2025-01
KA80.Z,"Fetal blood loss, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA80.Y,Other specified fetal blood loss,Diagnosis,ICD-11-MMS,2025-01
KA80.5,Fetal blood loss from cut end of co-twin cord,Diagnosis,ICD-11-MMS,2025-01
KA80.4,Haemorrhage into maternal circulation,Diagnosis,ICD-11-MMS,2025-01
KA80.3,Haemorrhage into co-twin,Diagnosis,ICD-11-MMS,2025-01
KA80.2,Fetal blood loss from placenta,Diagnosis,ICD-11-MMS,2025-01
KA80.1,Fetal blood loss from ruptured cord,Diagnosis,ICD-11-MMS,2025-01
KA80.0,Fetal blood loss from vasa praevia,Diagnosis,ICD-11-MMS,2025-01
KA80,Fetal blood loss,Diagnosis,ICD-11-MMS,2025-01
KA6Z,"Infections of the fetus or newborn, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA6Y,Other specified infections of the fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA65.Y,Neonatal infections of other specified sites,Diagnosis,ICD-11-MMS,2025-01
KA65.4,Neonatal meningitis,Diagnosis,ICD-11-MMS,2025-01
KA65.3,Neonatal infectious mastitis,Diagnosis,ICD-11-MMS,2025-01
KA65.2,Neonatal urinary tract infection,Diagnosis,ICD-11-MMS,2025-01
KA65.1,Omphalitis of newborn,Diagnosis,ICD-11-MMS,2025-01
KA65.0,Neonatal conjunctivitis or dacryocystitis,Diagnosis,ICD-11-MMS,2025-01
KA65,Neonatal infections of certain specified sites,Diagnosis,ICD-11-MMS,2025-01
KA64.Z,"Parasitic diseases in the fetus or newborn, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA64.Y,Other specified parasitic diseases in the fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA64.1,Congenital falciparum malaria,Diagnosis,ICD-11-MMS,2025-01
KA64.0,Congenital toxoplasmosis,Diagnosis,ICD-11-MMS,2025-01
KA64,Parasitic diseases in the fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA63.Z,"Fungal infection of fetus or newborn, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA63.Y,Other specified fungal infection of fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA63.2,Neonatal candidosis,Diagnosis,ICD-11-MMS,2025-01
KA63.1,Neonatal aspergillosis,Diagnosis,ICD-11-MMS,2025-01
KA63.0,Malassezia infection in newborn,Diagnosis,ICD-11-MMS,2025-01
KA63,Fungal infection of fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA62.Z,"Viral infection in the fetus or newborn, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA62.Y,Other specified viral infection in the fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA62.A,Perinatal Herpes simplex infection,Diagnosis,ICD-11-MMS,2025-01
KA62.9,Congenital viral hepatitis,Diagnosis,ICD-11-MMS,2025-01
KA62.8,Congenital rubella syndrome,Diagnosis,ICD-11-MMS,2025-01
KA62.7,Congenital parvovirus syndrome,Diagnosis,ICD-11-MMS,2025-01
KA62.6,Congenital human immunodeficiency virus infection,Diagnosis,ICD-11-MMS,2025-01
KA62.5,Congenital enterovirus infection,Diagnosis,ICD-11-MMS,2025-01
KA62.4,Congenital echovirus infection,Diagnosis,ICD-11-MMS,2025-01
KA62.3,Congenital cytomegalovirus infection,Diagnosis,ICD-11-MMS,2025-01
KA62.2,Congenital Varicella Zoster virus infection,Diagnosis,ICD-11-MMS,2025-01
KA62.1,Congenital Epstein-Barr virus infection,Diagnosis,ICD-11-MMS,2025-01
KA62.0,Congenital Zika virus infection,Diagnosis,ICD-11-MMS,2025-01
KA62,Viral infection in the fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA61.Z,"Bacterial infection of the fetus or newborn, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA61.1,Neonatal listeriosis,Diagnosis,ICD-11-MMS,2025-01
KA61.0,Congenital tuberculosis,Diagnosis,ICD-11-MMS,2025-01
KA61,Other bacterial infections of the fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA60,Sepsis of fetus or newborn,Diagnosis,ICD-11-MMS,2025-01
KA4Z,"Birth injury, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA46.Y,Birth injury to other specified organ,Diagnosis,ICD-11-MMS,2025-01
KA46.2,Adrenal haemorrhage due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA46.1,Birth injury to spleen,Diagnosis,ICD-11-MMS,2025-01
KA46.0,Birth injury to liver,Diagnosis,ICD-11-MMS,2025-01
KA46,Birth injury to other organs,Diagnosis,ICD-11-MMS,2025-01
KA45.Z,"Birth injury to skeleton, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA45.Y,Other specified birth injury to skeleton,Diagnosis,ICD-11-MMS,2025-01
KA45.6,Birth injury to long bones,Diagnosis,ICD-11-MMS,2025-01
KA45.5,Fracture of clavicle due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA45.4,"Fracture, dislocation or subluxation of spine due to birth injury",Diagnosis,ICD-11-MMS,2025-01
KA45.3,Birth injury of thorax,Diagnosis,ICD-11-MMS,2025-01
KA45.2Z,"Birth injury to facial bones, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA45.2Y,Birth injury to other specified facial bones,Diagnosis,ICD-11-MMS,2025-01
KA45.21,Nasal bone fracture due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA45.20,Mandibular bone fracture due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA45.2,Birth injury to facial bones,Diagnosis,ICD-11-MMS,2025-01
KA45.1,Occipital osteodiastasis due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA45.0Z,"Fracture of skull due to birth injury, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA45.0Y,Other specified fracture of skull due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA45.01,Depressed skull fracture due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA45.00,Linear skull fracture due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA45.0,Fracture of skull due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA45,Birth injury to skeleton,Diagnosis,ICD-11-MMS,2025-01
KA44.Z,Birth injury to unspecified peripheral nerve,Diagnosis,ICD-11-MMS,2025-01
KA44.Y,Birth injury to other specified peripheral nerve,Diagnosis,ICD-11-MMS,2025-01
KA44.2,Phrenic nerve paralysis due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA44.1Z,"Brachial plexus palsy in newborn, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA44.11,Klumpke paralysis,Diagnosis,ICD-11-MMS,2025-01
KA44.10,Erb paralysis,Diagnosis,ICD-11-MMS,2025-01
KA44.1,Brachial plexus palsy in newborn,Diagnosis,ICD-11-MMS,2025-01
KA44.0Z,Birth injury to unspecified cranial nerve,Diagnosis,ICD-11-MMS,2025-01
KA44.0Y,Birth injury to other specified cranial nerve,Diagnosis,ICD-11-MMS,2025-01
KA44.00,Birth injury to facial nerve,Diagnosis,ICD-11-MMS,2025-01
KA44.0,Birth injury to cranial nerves,Diagnosis,ICD-11-MMS,2025-01
KA44,Birth injury to peripheral nervous system,Diagnosis,ICD-11-MMS,2025-01
KA43.Z,"Birth injury to skin or soft tissues, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA43.Y,Other specified birth injury to skin or soft tissues,Diagnosis,ICD-11-MMS,2025-01
KA43.3,Birth injury to face,Diagnosis,ICD-11-MMS,2025-01
KA43.2,Subcutaneous fat necrosis due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA43.1,Birth injury to external genitalia,Diagnosis,ICD-11-MMS,2025-01
KA43.0,Birth injury to sternocleidomastoid,Diagnosis,ICD-11-MMS,2025-01
KA43,Birth injury to skin or soft tissues,Diagnosis,ICD-11-MMS,2025-01
KA42.Z,"Birth injury to scalp, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA42.Y,Other specified birth injury to scalp,Diagnosis,ICD-11-MMS,2025-01
KA42.4,Subgaleal epicranial subaponeurotic haemorrhage due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA42.3,Monitoring injury of scalp of newborn,Diagnosis,ICD-11-MMS,2025-01
KA42.2,Chignon due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA42.1,Cephalohaematoma due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA42.0,Bruising of scalp due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA42,Birth injury to scalp,Diagnosis,ICD-11-MMS,2025-01
KA41,Birth injury to eye,Diagnosis,ICD-11-MMS,2025-01
KA40.Z,"Birth injury to central nervous system, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA40.Y,Other specified birth injury to central nervous system,Diagnosis,ICD-11-MMS,2025-01
KA40.3,Birth injury to brainstem,Diagnosis,ICD-11-MMS,2025-01
KA40.2,Birth injury to spine or spinal cord,Diagnosis,ICD-11-MMS,2025-01
KA40.1,Cerebral oedema due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA40.0Z,"Intracranial laceration or haemorrhage due to birth injury, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA40.0Y,Other specified intracranial laceration or haemorrhage due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA40.08,Extradural or epidural haemorrhage due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA40.07,Cerebral contusion due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA40.06,Cerebellar contusion due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA40.05,Tentorial tear due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA40.04,Subarachnoid haemorrhage due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA40.03,Intraventricular haemorrhage due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA40.02,Cerebellar haemorrhage due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA40.01,Cerebral haemorrhage due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA40.00,Subdural haemorrhage due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA40.0,Intracranial laceration or haemorrhage due to birth injury,Diagnosis,ICD-11-MMS,2025-01
KA40,Birth injury to central nervous system,Diagnosis,ICD-11-MMS,2025-01
KA2Z,"Disorders of newborn related to length of gestation or fetal growth, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA2Y,Other specified disorders of newborn related to length of gestation or fetal growth,Diagnosis,ICD-11-MMS,2025-01
KA22.3,Postmaturity syndrome,Diagnosis,ICD-11-MMS,2025-01
KA22.2,Post-term newborn,Diagnosis,ICD-11-MMS,2025-01
KA22.1,Large newborn for gestational age,Diagnosis,ICD-11-MMS,2025-01
KA22.0,Exceptionally large newborn,Diagnosis,ICD-11-MMS,2025-01
KA22,Disorders of newborn related to long gestation or high birth weight,Diagnosis,ICD-11-MMS,2025-01
KA21.4Z,"Preterm newborn, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA21.48,"Preterm newborn, gestational age 36 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.47,"Preterm newborn, gestational age 35 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.46,"Preterm newborn, gestational age 34 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.45,"Preterm newborn, gestational age 33 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.44,"Preterm newborn, gestational age 32 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.43,"Preterm newborn, gestational age 31 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.42,"Preterm newborn, gestational age 30 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.41,"Preterm newborn, gestational age 29 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.40,"Preterm newborn, gestational age 28 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.4,Preterm newborn,Diagnosis,ICD-11-MMS,2025-01
KA21.3Z,"Extreme prematurity of newborn, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA21.36,"Extreme prematurity of newborn, gestational age 27 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.35,"Extreme prematurity of newborn, gestational age 26 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.34,"Extreme prematurity of newborn, gestational age 25 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.33,"Extreme prematurity of newborn, gestational age 24 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.32,"Extreme prematurity of newborn, gestational age 23 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.31,"Extreme prematurity of newborn, gestational age 22 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.30,"Extreme prematurity of newborn, gestational age less than 22 completed weeks",Diagnosis,ICD-11-MMS,2025-01
KA21.3,Extreme prematurity of newborn,Diagnosis,ICD-11-MMS,2025-01
KA21.2Z,"Low birth weight of newborn, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA21.21,"Low birth weight of newborn, 2000-2499g",Diagnosis,ICD-11-MMS,2025-01
KA21.20,"Low birth weight of newborn, 1500-1999g",Diagnosis,ICD-11-MMS,2025-01
KA21.2,Low birth weight of newborn,Diagnosis,ICD-11-MMS,2025-01
KA21.1Z,"Very low birth weight of newborn, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA21.11,"Very low birth weight of newborn, 1250-1499g",Diagnosis,ICD-11-MMS,2025-01
KA21.10,"Very low birth weight of newborn, 1000-1249g",Diagnosis,ICD-11-MMS,2025-01
KA21.1,Very low birth weight of newborn,Diagnosis,ICD-11-MMS,2025-01
KA21.0Z,"Extremely low birth weight of newborn, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA21.02,"Extremely low birth weight of newborn, 750-999g",Diagnosis,ICD-11-MMS,2025-01
KA21.01,"Extremely low birth weight of newborn, 500-749g",Diagnosis,ICD-11-MMS,2025-01
KA21.00,"Extremely low birth weight of newborn, 499g or less",Diagnosis,ICD-11-MMS,2025-01
KA21.0,Extremely low birth weight of newborn,Diagnosis,ICD-11-MMS,2025-01
KA21,"Disorders of newborn related to short gestation or low birth weight, not elsewhere classified",Diagnosis,ICD-11-MMS,2025-01
KA20.Z,"Disorders of newborn related to slow fetal growth or fetal malnutrition, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA20.Y,Other specified disorders of newborn related to slow fetal growth or fetal malnutrition,Diagnosis,ICD-11-MMS,2025-01
KA20.2,Fetal intrauterine malnutrition without mention of small for gestational age,Diagnosis,ICD-11-MMS,2025-01
KA20.1Z,"Intrauterine growth restriction, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA20.1Y,Other specified intrauterine growth restriction,Diagnosis,ICD-11-MMS,2025-01
KA20.12,Intrauterine growth restriction associated with small for gestational age,Diagnosis,ICD-11-MMS,2025-01
KA20.11,Symmetrical intrauterine growth restriction,Diagnosis,ICD-11-MMS,2025-01
KA20.10,Asymmetrical intrauterine growth restriction,Diagnosis,ICD-11-MMS,2025-01
KA20.1,Intrauterine growth restriction,Diagnosis,ICD-11-MMS,2025-01
KA20.0Z,"Small for gestational age, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA20.01,"Small for gestational age, asymmetrical",Diagnosis,ICD-11-MMS,2025-01
KA20.00,"Small for gestational age, symmetrical",Diagnosis,ICD-11-MMS,2025-01
KA20.0,Small for gestational age,Diagnosis,ICD-11-MMS,2025-01
KA20,Disorders of newborn related to slow fetal growth or fetal malnutrition,Diagnosis,ICD-11-MMS,2025-01
KA0Z,"Fetus or newborn affected by unspecified maternal factors or by complications of pregnancy, labour or delivery",Diagnosis,ICD-11-MMS,2025-01
KA07.Y,Other specified neonatal dermatoses due to maternal antibodies,Diagnosis,ICD-11-MMS,2025-01
KA07.1,Neonatal pemphigus,Diagnosis,ICD-11-MMS,2025-01
KA07.0,Neonatal lupus erythematosus,Diagnosis,ICD-11-MMS,2025-01
KA07,Neonatal dermatoses due to maternal antibodies,Diagnosis,ICD-11-MMS,2025-01
KA06.Z,Fetus or newborn affected by unspecified noxious influence transmitted via placenta or breast milk,Diagnosis,ICD-11-MMS,2025-01
KA06.Y,Fetus or newborn affected by other specified noxious influence transmitted via placenta or breast milk,Diagnosis,ICD-11-MMS,2025-01
KA06.5,Fetus or newborn affected by maternal exposure to environmental chemical substances,Diagnosis,ICD-11-MMS,2025-01
KA06.4,Fetus or newborn affected by maternal use of nutritional chemical substances,Diagnosis,ICD-11-MMS,2025-01
KA06.3,Fetus or newborn affected by maternal use of drugs of addiction,Diagnosis,ICD-11-MMS,2025-01
KA06.2,Fetus or newborn affected by maternal use of alcohol,Diagnosis,ICD-11-MMS,2025-01
KA06.1,Fetus or newborn affected by maternal use of tobacco,Diagnosis,ICD-11-MMS,2025-01
KA06.0,"Fetus or newborn affected by maternal anaesthesia or analgesia in pregnancy, labour or delivery",Diagnosis,ICD-11-MMS,2025-01
KA06,Fetus or newborn affected by noxious influences transmitted via placenta or breast milk,Diagnosis,ICD-11-MMS,2025-01
KA05.Z,Fetus or newborn affected or suspected to be affected by unspecified complications of labour or delivery,Diagnosis,ICD-11-MMS,2025-01
KA05.Y,Fetus or newborn affected or suspected to be affected by other specified complications of labour or delivery,Diagnosis,ICD-11-MMS,2025-01
KA05.8,Meconium passage during delivery,Diagnosis,ICD-11-MMS,2025-01
KA05.7Z,"Fetus or newborn affected by abnormality in fetal intrauterine heart rate or rhythm, unspecified",Diagnosis,ICD-11-MMS,2025-01
KA05.71,Fetus and newborn affected by abnormality in fetal intrauterine heart rate or rhythm during labour,Diagnosis,ICD-11-MMS,2025-01
KA05.70,Fetus and newborn affected by abnormality in fetal intrauterine heart rate or rhythm before onset of labour,Diagnosis,ICD-11-MMS,2025-01
KA05.7,Fetus or newborn affected by abnormality in fetal intrauterine heart rate or rhythm,Diagnosis,ICD-11-MMS,2025-01
KA05.6,Fetus or newborn affected by abnormal uterine contractions,Diagnosis,ICD-11-MMS,2025-01
KA05.5,Fetus or newborn affected by precipitate delivery,Diagnosis,ICD-11-MMS,2025-01
KA05.4,Fetus or newborn affected by caesarean delivery,Diagnosis,ICD-11-MMS,2025-01
KA05.3,Fetus or newborn affected by delivery by vacuum extractor,Diagnosis,ICD-11-MMS,2025-01
KA05.2,Fetus or newborn affected by forceps delivery,Diagnosis,ICD-11-MMS,2025-01
KA05.1,"Fetus or newborn affected by other malpresentation, malposition or disproportion during labour or delivery",Diagnosis,ICD-11-MMS,2025-01
KA05.0,Fetus or newborn affected by breech delivery or extraction,Diagnosis,ICD-11-MMS,2025-01
KA05,Fetus or newborn affected by certain complications of labour or delivery,Diagnosis,ICD-11-MMS,2025-01
KA04.Z,Fetus or newborn affected by unspecified abnormality of membranes,Diagnosis,ICD-11-MMS,2025-01
