file,category,rows,cols
extracted_tables/035_Health_Bulletin_2015/table_0018.csv,other,2,2
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_023.csv,cancer,6,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_058.csv,cancer,32,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_015.csv,cancer,29,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_033.csv,cancer,45,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_065.csv,cancer,40,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_097.csv,cancer,45,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_021.csv,other,8,10
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_006.csv,cancer,20,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_090.csv,cancer,35,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_073.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_095.csv,cancer,48,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_076.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_018.csv,cancer,22,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_017.csv,other,8,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_057.csv,cancer,35,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_037.csv,cancer,11,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_098.csv,cancer,41,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_043.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_063.csv,cancer,47,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_062.csv,cancer,29,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_002.csv,cancer,12,3
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_077.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_059.csv,cancer,31,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_044.csv,cancer,26,6
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_049.csv,cancer,11,3
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_012.csv,other,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_013.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_032.csv,cancer,46,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_083.csv,other,6,3
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_041.csv,other,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_056.csv,other,7,10
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_068.csv,cancer,40,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_092.csv,cancer,36,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_054.csv,other,12,17
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_070.csv,other,29,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_026.csv,cancer,30,11
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_060.csv,cancer,35,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_008.csv,cancer,11,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_089.csv,cancer,18,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_051.csv,other,9,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_088.csv,cancer,31,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_093.csv,cancer,45,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_042.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_007.csv,other,29,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_061.csv,cancer,31,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_040.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_072.csv,cancer,11,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_067.csv,cancer,42,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_079.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_053.csv,cancer,6,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_025.csv,cancer,35,11
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_038.csv,cancer,11,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_078.csv,cancer,29,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_087.csv,cancer,31,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_064.csv,cancer,47,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_036.csv,other,29,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_050.csv,other,6,3
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_086.csv,cancer,35,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_001.csv,cancer,12,3
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_066.csv,cancer,42,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_046.csv,cancer,9,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_085.csv,cancer,5,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_039.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_048.csv,other,9,13
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_075.csv,other,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_094.csv,cancer,46,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_016.csv,cancer,15,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_082.csv,cancer,10,3
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_014.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_029.csv,cancer,33,11
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_052.csv,cancer,6,3
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_055.csv,other,6,6
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_091.csv,cancer,33,12
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_005.csv,surgery,14,3
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_031.csv,cancer,33,11
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_080.csv,other,7,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_096.csv,cancer,45,8
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_069.csv,cancer,21,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_011.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_030.csv,other,36,13
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_045.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_022.csv,cancer,6,3
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_003.csv,cancer,12,3
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_019.csv,cancer,11,5
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_024.csv,cancer,38,11
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_047.csv,cancer,22,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_084.csv,cancer,6,3
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_010.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_009.csv,cancer,11,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_028.csv,cancer,38,11
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_020.csv,other,6,3
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_027.csv,cancer,37,11
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_035.csv,cancer,19,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_081.csv,cancer,27,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_071.csv,cancer,11,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_074.csv,cancer,12,4
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_004.csv,surgery,15,3
extracted_tables/075_Hospital_Cancer_Registry_Report_2015-2017/table_034.csv,cancer,47,8
extracted_tables/029_Health_Bulletin_2021/table_0168.csv,population,11,24
extracted_tables/029_Health_Bulletin_2021/table_0188.csv,human_resource,5,2
extracted_tables/029_Health_Bulletin_2021/table_0071.csv,other,2,2
extracted_tables/029_Health_Bulletin_2021/table_0040.csv,other,12,4
extracted_tables/029_Health_Bulletin_2021/table_0036.csv,population,7,9
extracted_tables/029_Health_Bulletin_2021/table_0134.csv,other,2,2
extracted_tables/029_Health_Bulletin_2021/table_0131.csv,other,15,7
extracted_tables/029_Health_Bulletin_2021/table_0125.csv,other,17,9
extracted_tables/029_Health_Bulletin_2021/table_0034.csv,other,3,2
extracted_tables/029_Health_Bulletin_2021/table_0079.csv,other,14,25
extracted_tables/029_Health_Bulletin_2021/table_0180.csv,other,3,4
extracted_tables/029_Health_Bulletin_2021/table_0171.csv,other,2,3
extracted_tables/029_Health_Bulletin_2021/table_0064.csv,other,8,10
extracted_tables/029_Health_Bulletin_2021/table_0129.csv,other,19,5
extracted_tables/029_Health_Bulletin_2021/table_0020.csv,other,17,26
extracted_tables/029_Health_Bulletin_2021/table_0101.csv,health_stat,16,6
extracted_tables/029_Health_Bulletin_2021/table_0186.csv,surgery,13,4
extracted_tables/029_Health_Bulletin_2021/table_0099.csv,population,30,33
extracted_tables/029_Health_Bulletin_2021/table_0070.csv,other,4,3
extracted_tables/029_Health_Bulletin_2021/table_0109.csv,health_stat,7,17
extracted_tables/029_Health_Bulletin_2021/table_0156.csv,other,8,9
extracted_tables/029_Health_Bulletin_2021/table_0089.csv,health_stat,4,7
extracted_tables/029_Health_Bulletin_2021/table_0080.csv,other,13,11
extracted_tables/029_Health_Bulletin_2021/table_0049.csv,other,3,8
extracted_tables/029_Health_Bulletin_2021/table_0023.csv,other,2,4
extracted_tables/029_Health_Bulletin_2021/table_0160.csv,other,11,3
extracted_tables/029_Health_Bulletin_2021/table_0011.csv,other,2,2
extracted_tables/029_Health_Bulletin_2021/table_0184.csv,other,8,3
extracted_tables/029_Health_Bulletin_2021/table_0014.csv,other,5,9
extracted_tables/029_Health_Bulletin_2021/table_0102.csv,health_stat,19,5
extracted_tables/029_Health_Bulletin_2021/table_0006.csv,population,9,9
extracted_tables/029_Health_Bulletin_2021/table_0083.csv,human_resource,8,6
extracted_tables/029_Health_Bulletin_2021/table_0127.csv,other,10,5
extracted_tables/029_Health_Bulletin_2021/table_0016.csv,other,6,4
extracted_tables/029_Health_Bulletin_2021/table_0051.csv,other,19,7
extracted_tables/029_Health_Bulletin_2021/table_0072.csv,other,9,13
extracted_tables/029_Health_Bulletin_2021/table_0135.csv,health_stat,11,5
extracted_tables/029_Health_Bulletin_2021/table_0013.csv,other,2,2
extracted_tables/029_Health_Bulletin_2021/table_0108.csv,other,5,2
extracted_tables/029_Health_Bulletin_2021/table_0027.csv,health_stat,8,15
extracted_tables/029_Health_Bulletin_2021/table_0126.csv,other,19,8
extracted_tables/029_Health_Bulletin_2021/table_0043.csv,other,12,4
extracted_tables/029_Health_Bulletin_2021/table_0045.csv,other,37,2
extracted_tables/029_Health_Bulletin_2021/table_0044.csv,population,8,2
extracted_tables/029_Health_Bulletin_2021/table_0111.csv,health_stat,7,13
extracted_tables/029_Health_Bulletin_2021/table_0090.csv,other,14,16
extracted_tables/029_Health_Bulletin_2021/table_0123.csv,other,9,5
extracted_tables/029_Health_Bulletin_2021/table_0172.csv,other,3,3
extracted_tables/029_Health_Bulletin_2021/table_0137.csv,human_resource,13,10
extracted_tables/029_Health_Bulletin_2021/table_0152.csv,other,5,11
extracted_tables/029_Health_Bulletin_2021/table_0122.csv,other,15,8
extracted_tables/029_Health_Bulletin_2021/table_0094.csv,health_stat,13,7
extracted_tables/029_Health_Bulletin_2021/table_0052.csv,other,6,8
extracted_tables/029_Health_Bulletin_2021/table_0140.csv,human_resource,12,18
extracted_tables/029_Health_Bulletin_2021/table_0032.csv,population,22,2
extracted_tables/029_Health_Bulletin_2021/table_0066.csv,other,6,4
extracted_tables/029_Health_Bulletin_2021/table_0098.csv,health_stat,34,25
extracted_tables/029_Health_Bulletin_2021/table_0103.csv,population,53,9
extracted_tables/029_Health_Bulletin_2021/table_0074.csv,other,15,6
extracted_tables/029_Health_Bulletin_2021/table_0031.csv,other,11,31
extracted_tables/029_Health_Bulletin_2021/table_0147.csv,other,10,36
extracted_tables/029_Health_Bulletin_2021/table_0157.csv,other,5,2
extracted_tables/029_Health_Bulletin_2021/table_0163.csv,other,2,2
extracted_tables/029_Health_Bulletin_2021/table_0190.csv,other,10,9
extracted_tables/029_Health_Bulletin_2021/table_0069.csv,other,2,2
extracted_tables/029_Health_Bulletin_2021/table_0078.csv,other,3,2
extracted_tables/029_Health_Bulletin_2021/table_0143.csv,other,28,4
extracted_tables/029_Health_Bulletin_2021/table_0174.csv,other,10,13
extracted_tables/029_Health_Bulletin_2021/table_0022.csv,other,18,46
extracted_tables/029_Health_Bulletin_2021/table_0015.csv,other,7,13
extracted_tables/029_Health_Bulletin_2021/table_0046.csv,other,22,10
extracted_tables/029_Health_Bulletin_2021/table_0139.csv,human_resource,7,17
extracted_tables/029_Health_Bulletin_2021/table_0012.csv,population,7,6
extracted_tables/029_Health_Bulletin_2021/table_0061.csv,other,7,3
extracted_tables/029_Health_Bulletin_2021/table_0068.csv,other,2,4
extracted_tables/029_Health_Bulletin_2021/table_0057.csv,health_stat,12,8
extracted_tables/029_Health_Bulletin_2021/table_0121.csv,other,2,3
extracted_tables/029_Health_Bulletin_2021/table_0019.csv,health_stat,4,2
extracted_tables/029_Health_Bulletin_2021/table_0116.csv,other,10,19
extracted_tables/029_Health_Bulletin_2021/table_0149.csv,other,22,42
extracted_tables/029_Health_Bulletin_2021/table_0124.csv,other,13,8
extracted_tables/029_Health_Bulletin_2021/table_0041.csv,health_stat,5,7
extracted_tables/029_Health_Bulletin_2021/table_0179.csv,other,2,2
extracted_tables/029_Health_Bulletin_2021/table_0128.csv,other,19,8
extracted_tables/029_Health_Bulletin_2021/table_0076.csv,other,7,5
extracted_tables/029_Health_Bulletin_2021/table_0162.csv,other,2,2
extracted_tables/029_Health_Bulletin_2021/table_0047.csv,other,5,6
extracted_tables/029_Health_Bulletin_2021/table_0004.csv,other,9,10
extracted_tables/029_Health_Bulletin_2021/table_0088.csv,cancer,4,6
extracted_tables/029_Health_Bulletin_2021/table_0062.csv,other,10,10
extracted_tables/029_Health_Bulletin_2021/table_0161.csv,other,8,2
extracted_tables/029_Health_Bulletin_2021/table_0030.csv,other,12,45
extracted_tables/029_Health_Bulletin_2021/table_0187.csv,population,14,6
extracted_tables/029_Health_Bulletin_2021/table_0181.csv,other,25,6
extracted_tables/029_Health_Bulletin_2021/table_0050.csv,other,5,10
extracted_tables/029_Health_Bulletin_2021/table_0037.csv,other,5,2
extracted_tables/029_Health_Bulletin_2021/table_0153.csv,other,13,4
extracted_tables/029_Health_Bulletin_2021/table_0107.csv,health_stat,5,6
extracted_tables/029_Health_Bulletin_2021/table_0054.csv,other,16,11
extracted_tables/029_Health_Bulletin_2021/table_0164.csv,other,2,2
extracted_tables/029_Health_Bulletin_2021/table_0026.csv,other,9,2
extracted_tables/029_Health_Bulletin_2021/table_0155.csv,other,4,14
extracted_tables/029_Health_Bulletin_2021/table_0086.csv,health_stat,9,6
extracted_tables/029_Health_Bulletin_2021/table_0008.csv,other,12,7
extracted_tables/029_Health_Bulletin_2021/table_0035.csv,other,4,4
extracted_tables/029_Health_Bulletin_2021/table_0058.csv,other,9,13
extracted_tables/029_Health_Bulletin_2021/table_0182.csv,other,2,9
extracted_tables/029_Health_Bulletin_2021/table_0169.csv,surgery,13,7
extracted_tables/029_Health_Bulletin_2021/table_0113.csv,other,2,3
extracted_tables/029_Health_Bulletin_2021/table_0048.csv,other,8,8
extracted_tables/029_Health_Bulletin_2021/table_0191.csv,other,14,11
extracted_tables/029_Health_Bulletin_2021/table_0105.csv,surgery,2,8
extracted_tables/029_Health_Bulletin_2021/table_0063.csv,other,26,9
extracted_tables/029_Health_Bulletin_2021/table_0021.csv,other,2,2
extracted_tables/029_Health_Bulletin_2021/table_0100.csv,population,8,19
extracted_tables/029_Health_Bulletin_2021/table_0009.csv,health_stat,15,33
extracted_tables/029_Health_Bulletin_2021/table_0148.csv,other,17,31
extracted_tables/029_Health_Bulletin_2021/table_0092.csv,other,10,8
extracted_tables/029_Health_Bulletin_2021/table_0117.csv,other,2,2
extracted_tables/029_Health_Bulletin_2021/table_0177.csv,other,6,15
extracted_tables/029_Health_Bulletin_2021/table_0007.csv,other,3,2
extracted_tables/029_Health_Bulletin_2021/table_0176.csv,other,4,11
extracted_tables/029_Health_Bulletin_2021/table_0145.csv,other,6,4
extracted_tables/029_Health_Bulletin_2021/table_0087.csv,other,4,6
extracted_tables/029_Health_Bulletin_2021/table_0159.csv,other,11,4
extracted_tables/029_Health_Bulletin_2021/table_0170.csv,other,10,32
extracted_tables/029_Health_Bulletin_2021/table_0120.csv,other,10,19
extracted_tables/029_Health_Bulletin_2021/table_0093.csv,health_stat,22,10
extracted_tables/029_Health_Bulletin_2021/table_0042.csv,human_resource,5,7
extracted_tables/029_Health_Bulletin_2021/table_0112.csv,other,9,15
extracted_tables/029_Health_Bulletin_2021/table_0097.csv,health_stat,21,33
extracted_tables/029_Health_Bulletin_2021/table_0141.csv,other,7,12
